5 Minutes,Lane 1 Speed (mph),Speed (mph),# Lane Points,% Observed
1/8/2024 3:25,73.30,67.10,5,0.00
1/8/2024 3:30,73.30,67.00,5,0.00
1/8/2024 3:35,73.30,66.90,5,0.00
1/8/2024 3:40,73.40,67.30,5,0.00
1/8/2024 3:45,73.20,67.50,5,0.00
1/8/2024 3:50,73.00,66.70,5,0.00
1/8/2024 3:55,73.10,66.90,5,0.00
1/8/2024 4:00,73.20,67.00,5,0.00
1/8/2024 4:05,73.30,67.10,5,0.00
1/8/2024 4:10,73.60,67.20,5,0.00
1/8/2024 4:15,73.00,67.50,5,0.00
1/8/2024 4:20,73.20,67.20,5,0.00
1/8/2024 4:25,72.90,66.80,5,0.00
1/8/2024 4:30,71.80,66.10,5,0.00
1/8/2024 4:35,71.50,66.40,5,0.00
1/8/2024 4:40,72.30,67.20,5,0.00
1/8/2024 4:45,71.80,66.20,5,0.00
1/8/2024 4:50,70.60,66.60,5,0.00
1/8/2024 4:55,71.50,67.40,5,0.00
1/8/2024 5:00,72.40,67.30,5,0.00
1/8/2024 5:05,72.30,67.30,5,0.00
1/8/2024 5:10,69.80,64.70,5,0.00
1/8/2024 5:15,69.00,64.30,5,0.00
1/8/2024 5:20,68.70,63.80,5,0.00
1/8/2024 5:25,68.80,63.90,5,0.00
1/8/2024 5:30,66.00,61.90,5,0.00
1/8/2024 5:35,68.50,63.80,5,0.00
1/8/2024 5:40,66.20,61.90,5,0.00
1/8/2024 5:45,62.90,58.90,5,0.00
1/8/2024 5:50,67.00,62.50,5,0.00
1/8/2024 5:55,67.30,62.70,5,0.00
1/8/2024 6:00,61.10,57.60,5,0.00
1/8/2024 6:05,62.30,58.70,5,0.00
1/8/2024 6:10,64.40,60.50,5,0.00
1/8/2024 6:15,61.10,57.70,5,0.00
1/8/2024 6:20,60.90,57.60,5,0.00
1/8/2024 6:25,61.50,57.90,5,0.00
1/8/2024 6:30,58.20,54.90,5,0.00
1/8/2024 6:35,58.00,54.80,5,0.00
1/8/2024 6:40,59.20,55.90,5,0.00
1/8/2024 6:45,58.50,55.30,5,0.00
1/8/2024 6:50,58.50,55.30,5,0.00
1/8/2024 6:55,57.80,54.70,5,0.00
1/8/2024 7:00,56.40,53.50,5,0.00
1/8/2024 7:05,57.70,54.70,5,0.00
1/8/2024 7:10,57.90,54.90,5,0.00
1/8/2024 7:15,60.40,57.00,5,0.00
1/8/2024 7:20,60.90,57.50,5,0.00
1/8/2024 7:25,60.20,56.80,5,0.00
1/8/2024 7:30,61.30,57.70,5,0.00
1/8/2024 7:35,60.30,56.90,5,0.00
1/8/2024 7:40,61.50,57.90,5,0.00
1/8/2024 7:45,61.20,57.60,5,0.00
1/8/2024 7:50,62.10,58.40,5,0.00
1/8/2024 7:55,59.20,56.00,5,0.00
1/8/2024 8:00,59.60,56.30,5,0.00
1/8/2024 8:05,61.10,57.50,5,0.00
1/8/2024 8:10,62.40,58.70,5,0.00
1/8/2024 8:15,62.40,58.70,5,0.00
1/8/2024 8:20,61.80,58.20,5,0.00
1/8/2024 8:25,60.50,57.10,5,0.00
1/8/2024 8:30,52.60,50.50,5,0.00
1/8/2024 8:35,56.10,53.80,5,0.00
1/8/2024 8:40,60.10,57.00,5,0.00
1/8/2024 8:45,63.50,59.60,5,0.00
1/8/2024 8:50,62.20,58.50,5,0.00
1/8/2024 8:55,62.70,59.10,5,0.00
1/8/2024 9:00,63.70,59.80,5,0.00
1/8/2024 9:05,62.90,59.10,5,0.00
1/8/2024 9:10,61.50,57.80,5,0.00
1/8/2024 9:15,62.90,59.00,5,0.00
1/8/2024 9:20,63.00,59.10,5,0.00
1/8/2024 9:25,61.30,57.70,5,0.00
1/8/2024 9:30,62.40,58.60,5,0.00
1/8/2024 9:35,63.10,59.20,5,0.00
1/8/2024 9:40,61.20,57.60,5,0.00
1/8/2024 9:45,62.50,58.80,5,0.00
1/8/2024 9:50,63.10,59.20,5,0.00
1/8/2024 9:55,62.00,58.40,5,0.00
1/8/2024 10:00,62.80,59.10,5,0.00
1/8/2024 10:05,61.00,57.50,5,0.00
1/8/2024 10:10,61.30,57.80,5,0.00
1/8/2024 10:15,59.30,56.10,5,0.00
1/8/2024 10:20,59.80,56.50,5,0.00
1/8/2024 10:25,58.50,55.40,5,0.00
1/8/2024 10:30,58.40,55.30,5,0.00
1/8/2024 10:35,56.90,54.00,5,0.00
1/8/2024 10:40,58.20,55.10,5,0.00
1/8/2024 10:45,59.20,56.00,5,0.00
1/8/2024 10:50,59.90,56.50,5,0.00
1/8/2024 10:55,60.30,56.90,5,0.00
1/8/2024 11:00,59.50,56.20,5,0.00
1/8/2024 11:05,59.40,56.10,5,0.00
1/8/2024 11:10,58.00,55.00,5,0.00
1/8/2024 11:15,56.80,54.00,5,0.00
1/8/2024 11:20,56.60,53.80,5,0.00
1/8/2024 11:25,56.30,53.50,5,0.00
1/8/2024 11:30,57.30,54.30,5,0.00
1/8/2024 11:35,57.70,54.70,5,0.00
1/8/2024 11:40,58.00,55.00,5,0.00
1/8/2024 11:45,57.80,54.80,5,0.00
1/8/2024 11:50,58.00,55.00,5,0.00
1/8/2024 11:55,57.50,54.60,5,0.00
1/8/2024 12:00,57.70,54.80,5,0.00
1/8/2024 12:05,55.90,53.20,5,0.00
1/8/2024 12:10,56.70,53.60,5,0.00
1/8/2024 12:15,55.90,53.00,5,0.00
1/8/2024 12:20,57.30,54.20,5,0.00
1/8/2024 12:25,59.10,55.90,5,0.00
1/8/2024 12:30,57.90,54.90,5,0.00
1/8/2024 12:35,58.60,55.40,5,0.00
1/8/2024 12:40,59.50,56.30,5,0.00
1/8/2024 12:45,58.30,55.20,5,0.00
1/8/2024 12:50,57.90,54.90,5,0.00
1/8/2024 12:55,59.40,56.20,5,0.00
1/8/2024 13:00,59.20,56.00,5,0.00
1/8/2024 13:05,57.60,54.60,5,0.00
1/8/2024 13:10,59.00,55.80,5,0.00
1/8/2024 13:15,59.30,56.10,5,0.00
1/8/2024 13:20,58.20,55.10,5,0.00
1/8/2024 13:25,58.40,55.20,5,0.00
1/8/2024 13:30,58.10,55.10,5,0.00
1/8/2024 13:35,56.50,53.70,5,0.00
1/8/2024 13:40,57.00,54.10,5,0.00
1/8/2024 13:45,57.00,53.90,5,0.00
1/8/2024 13:50,57.30,54.10,5,0.00
1/8/2024 13:55,58.40,55.30,5,0.00
1/8/2024 14:00,57.30,54.20,5,0.00
1/8/2024 14:05,58.90,55.50,5,0.00
1/8/2024 14:10,56.70,53.60,5,0.00
1/8/2024 14:15,52.40,50.00,5,0.00
1/8/2024 14:20,43.40,42.50,5,0.00
1/8/2024 14:25,45.10,43.90,5,0.00
1/8/2024 14:30,47.00,45.60,5,0.00
1/8/2024 14:35,44.10,43.10,5,0.00
1/8/2024 14:40,42.30,41.50,5,0.00
1/8/2024 14:45,42.50,41.70,5,0.00
1/8/2024 14:50,40.90,40.30,5,0.00
1/8/2024 14:55,35.40,36.50,5,0.00
1/8/2024 15:00,37.00,37.40,5,0.00
1/8/2024 15:05,40.80,40.20,5,0.00
1/8/2024 15:10,44.30,43.00,5,0.00
1/8/2024 15:15,40.20,39.80,5,0.00
1/8/2024 15:20,37.10,37.40,5,0.00
1/8/2024 15:25,24.90,27.50,5,0.00
1/8/2024 15:30,23.40,26.40,5,0.00
1/8/2024 15:35,23.00,26.10,5,0.00
1/8/2024 15:40,20.20,23.60,5,0.00
1/8/2024 15:45,25.60,28.20,5,0.00
1/8/2024 15:50,21.10,24.60,5,0.00
1/8/2024 15:55,20.60,24.10,5,0.00
1/8/2024 16:00,21.40,24.50,5,0.00
1/8/2024 16:05,22.70,26.00,5,0.00
1/8/2024 16:10,24.30,27.30,5,0.00
1/8/2024 16:15,23.40,26.70,5,0.00
1/8/2024 16:20,22.00,25.40,5,0.00
1/8/2024 16:25,21.20,24.50,5,0.00
1/8/2024 16:30,20.70,24.40,5,0.00
1/8/2024 16:35,26.10,29.00,5,0.00
1/8/2024 16:40,25.40,28.40,5,0.00
1/8/2024 16:45,23.60,26.50,5,0.00
1/8/2024 16:50,18.00,21.80,5,0.00
1/8/2024 16:55,22.70,26.00,5,0.00
1/8/2024 17:00,23.70,27.00,5,0.00
1/8/2024 17:05,22.70,25.90,5,0.00
1/8/2024 17:10,16.70,20.90,5,0.00
1/8/2024 17:15,12.50,17.60,5,0.00
1/8/2024 17:20,9.80,15.20,5,0.00
1/8/2024 17:25,8.40,14.00,5,0.00
1/8/2024 17:30,6.90,12.70,5,0.00
1/8/2024 17:35,6.50,12.40,5,0.00
1/8/2024 17:40,6.50,12.40,5,0.00
1/8/2024 17:45,5.50,11.40,5,0.00
1/8/2024 17:50,7.10,12.90,5,0.00
1/8/2024 17:55,10.60,15.90,5,0.00
1/8/2024 18:00,12.40,17.30,5,0.00
1/8/2024 18:05,14.90,19.50,5,0.00
1/8/2024 18:10,14.50,19.20,5,0.00
1/8/2024 18:15,20.40,23.80,5,0.00
1/8/2024 18:20,41.40,41.30,5,0.00
1/8/2024 18:25,52.50,50.40,5,0.00
1/8/2024 18:30,59.30,56.00,5,0.00
1/8/2024 18:35,62.40,58.90,5,0.00
1/8/2024 18:40,62.90,59.30,5,0.00
1/8/2024 18:45,65.80,61.80,5,0.00
1/8/2024 18:50,64.70,60.90,5,0.00
1/8/2024 18:55,66.70,62.40,5,0.00
1/8/2024 19:00,65.90,61.80,5,0.00
1/8/2024 19:05,64.90,60.80,5,0.00
1/8/2024 19:10,65.90,61.60,5,0.00
1/8/2024 19:15,65.90,61.60,5,0.00
1/8/2024 19:20,65.00,61.00,5,0.00
1/8/2024 19:25,64.90,61.00,5,0.00
1/8/2024 19:30,66.10,61.90,5,0.00
1/8/2024 19:35,66.60,62.30,5,0.00
1/8/2024 19:40,67.70,63.20,5,0.00
1/8/2024 19:45,69.30,64.50,5,0.00
1/8/2024 19:50,70.80,65.80,5,0.00
1/8/2024 19:55,66.70,62.40,5,0.00
1/8/2024 20:00,65.30,61.20,5,0.00
1/8/2024 20:05,67.40,63.00,5,0.00
1/8/2024 20:10,67.90,63.40,5,0.00
1/8/2024 20:15,66.20,61.90,5,0.00
1/8/2024 20:20,66.20,62.00,5,0.00
1/8/2024 20:25,67.20,62.70,5,0.00
1/8/2024 20:30,67.00,62.50,5,0.00
1/8/2024 20:35,67.30,62.90,5,0.00
1/8/2024 20:40,67.60,63.20,5,0.00
1/8/2024 20:45,67.70,63.30,5,0.00
1/8/2024 20:50,65.60,61.50,5,0.00
1/8/2024 20:55,66.20,61.90,5,0.00
1/8/2024 21:00,66.20,62.10,5,0.00
1/8/2024 21:05,66.40,62.20,5,0.00
1/8/2024 21:10,68.10,63.50,5,0.00
1/8/2024 21:15,67.30,62.80,5,0.00
1/8/2024 21:20,69.50,64.70,5,0.00
1/8/2024 21:25,68.40,63.70,5,0.00
1/8/2024 21:30,68.80,64.00,5,0.00
1/8/2024 21:35,69.90,65.10,5,0.00
1/8/2024 21:40,67.70,63.20,5,0.00
1/8/2024 21:45,70.10,65.20,5,0.00
1/8/2024 21:50,66.20,61.90,5,0.00
1/8/2024 21:55,68.80,64.10,5,0.00
1/8/2024 22:00,70.00,65.00,5,0.00
1/8/2024 22:05,68.30,63.60,5,0.00
1/8/2024 22:10,68.80,64.10,5,0.00
1/8/2024 22:15,70.00,65.00,5,0.00
1/8/2024 22:20,69.80,64.90,5,0.00
1/8/2024 22:25,71.10,65.90,5,0.00
1/8/2024 22:30,71.40,66.30,5,0.00
1/8/2024 22:35,69.30,64.50,5,0.00
1/8/2024 22:40,71.50,66.40,5,0.00
1/8/2024 22:45,71.00,65.90,5,0.00
1/8/2024 22:50,71.50,66.30,5,0.00
1/8/2024 22:55,71.20,66.10,5,0.00
1/8/2024 23:00,71.70,66.40,5,0.00
1/8/2024 23:05,72.30,66.90,5,0.00
1/8/2024 23:10,71.40,66.20,5,0.00
1/8/2024 23:15,72.10,66.70,5,0.00
1/8/2024 23:20,71.30,66.20,5,0.00
1/8/2024 23:25,71.80,66.40,5,0.00
1/8/2024 23:30,69.10,64.30,5,0.00
1/8/2024 23:35,69.10,64.30,5,0.00
1/8/2024 23:40,70.50,65.40,5,0.00
1/8/2024 23:45,71.00,65.90,5,0.00
1/8/2024 23:50,71.10,66.00,5,0.00
1/8/2024 23:55,72.30,66.80,5,0.00
1/9/2024 0:00,74.20,68.40,5,0.00
1/9/2024 0:05,72.80,67.50,5,0.00
1/9/2024 0:10,72.80,67.30,5,0.00
1/9/2024 0:15,72.80,67.30,5,0.00
1/9/2024 0:20,71.80,67.00,5,0.00
1/9/2024 0:25,71.60,66.20,5,0.00
1/9/2024 0:30,70.40,65.50,5,0.00
1/9/2024 0:35,71.60,66.00,5,0.00
1/9/2024 0:40,72.30,66.90,5,0.00
1/9/2024 0:45,71.90,66.70,5,0.00
1/9/2024 0:50,72.30,67.10,5,0.00
1/9/2024 0:55,72.50,67.20,5,0.00
1/9/2024 1:00,72.30,66.70,5,0.00
1/9/2024 1:05,73.10,68.80,5,0.00
1/9/2024 1:10,72.60,68.40,5,0.00
1/9/2024 1:15,72.20,66.50,5,0.00
1/9/2024 1:20,73.00,67.70,5,0.00
1/9/2024 1:25,72.10,66.60,5,0.00
1/9/2024 1:30,71.70,67.50,5,0.00
1/9/2024 1:35,68.70,63.70,5,0.00
1/9/2024 1:40,70.40,65.10,5,0.00
1/9/2024 1:45,69.60,64.80,5,0.00
1/9/2024 1:50,71.40,67.30,5,0.00
1/9/2024 1:55,72.50,66.60,5,0.00
1/9/2024 2:00,72.00,67.10,5,0.00
1/9/2024 2:05,72.70,66.90,5,0.00
1/9/2024 2:10,72.50,67.00,5,0.00
1/9/2024 2:15,72.90,68.70,5,0.00
1/9/2024 2:20,72.30,67.00,5,0.00
1/9/2024 2:25,72.20,67.50,5,0.00
1/9/2024 2:30,71.80,66.50,5,0.00
1/9/2024 2:35,71.00,66.90,5,0.00
1/9/2024 2:40,72.30,67.50,5,0.00
1/9/2024 2:45,72.50,67.80,5,0.00
1/9/2024 2:50,72.00,67.40,5,0.00
1/9/2024 2:55,73.00,67.20,5,0.00
1/9/2024 3:00,72.70,67.30,5,0.00
1/9/2024 3:05,73.00,66.50,5,0.00
1/9/2024 3:10,72.40,66.30,5,0.00
1/9/2024 3:15,71.90,66.70,5,0.00
1/9/2024 3:20,72.20,66.50,5,0.00
1/9/2024 3:25,72.00,66.20,5,0.00
1/9/2024 3:30,73.00,66.80,5,0.00
1/9/2024 3:35,72.70,66.50,5,0.00
1/9/2024 3:40,73.00,66.90,5,0.00
1/9/2024 3:45,73.00,66.70,5,0.00
1/9/2024 3:50,73.20,67.40,5,0.00
1/9/2024 3:55,73.20,67.00,5,0.00
1/9/2024 4:00,73.20,67.10,5,0.00
1/9/2024 4:05,73.40,67.00,5,0.00
1/9/2024 4:10,72.80,67.00,5,0.00
1/9/2024 4:15,73.10,67.10,5,0.00
1/9/2024 4:20,73.50,67.30,5,0.00
1/9/2024 4:25,72.70,66.80,5,0.00
1/9/2024 4:30,73.30,67.20,5,0.00
1/9/2024 4:35,72.50,67.90,5,0.00
1/9/2024 4:40,73.60,68.80,5,0.00
1/9/2024 4:45,72.60,68.20,5,0.00
1/9/2024 4:50,69.20,64.60,5,0.00
1/9/2024 4:55,70.90,66.20,5,0.00
1/9/2024 5:00,71.30,67.00,5,0.00
1/9/2024 5:05,72.50,68.30,5,0.00
1/9/2024 5:10,71.60,66.20,5,0.00
1/9/2024 5:15,73.10,67.60,5,0.00
1/9/2024 5:20,71.70,66.30,5,0.00
1/9/2024 5:25,72.00,66.50,5,0.00
1/9/2024 5:30,69.30,64.60,5,0.00
1/9/2024 5:35,68.20,63.40,5,0.00
1/9/2024 5:40,68.00,63.40,5,0.00
1/9/2024 5:45,69.80,64.80,5,0.00
1/9/2024 5:50,71.80,66.50,5,0.00
1/9/2024 5:55,71.30,66.00,5,0.00
1/9/2024 6:00,67.60,62.90,5,0.00
1/9/2024 6:05,65.10,60.80,5,0.00
1/9/2024 6:10,66.70,62.20,5,0.00
1/9/2024 6:15,67.80,63.20,5,0.00
1/9/2024 6:20,67.60,62.90,5,0.00
1/9/2024 6:25,65.20,61.00,5,0.00
1/9/2024 6:30,65.10,60.70,5,0.00
1/9/2024 6:35,66.90,62.40,5,0.00
1/9/2024 6:40,66.10,61.70,5,0.00
1/9/2024 6:45,65.50,61.30,5,0.00
1/9/2024 6:50,68.10,63.50,5,0.00
1/9/2024 6:55,68.40,63.80,5,0.00
1/9/2024 7:00,67.90,63.30,5,0.00
1/9/2024 7:05,64.10,60.10,5,0.00
1/9/2024 7:10,64.50,60.50,5,0.00
1/9/2024 7:15,65.20,61.00,5,0.00
1/9/2024 7:20,66.20,61.90,5,0.00
1/9/2024 7:25,68.00,63.40,5,0.00
1/9/2024 7:30,66.80,62.40,5,0.00
1/9/2024 7:35,67.70,63.20,5,0.00
1/9/2024 7:40,66.70,62.30,5,0.00
1/9/2024 7:45,69.40,64.60,5,0.00
1/9/2024 7:50,70.80,65.80,5,0.00
1/9/2024 7:55,71.40,66.30,5,0.00
1/9/2024 8:00,71.30,66.20,5,0.00
1/9/2024 8:05,69.00,64.30,5,0.00
1/9/2024 8:10,68.00,63.40,5,0.00
1/9/2024 8:15,68.20,63.60,5,0.00
1/9/2024 8:20,69.30,64.50,5,0.00
1/9/2024 8:25,70.60,65.60,5,0.00
1/9/2024 8:30,70.00,65.20,5,0.00
1/9/2024 8:35,69.60,64.90,5,0.00
1/9/2024 8:40,69.60,64.90,5,0.00
1/9/2024 8:45,70.10,65.20,5,0.00
1/9/2024 8:50,70.30,65.40,5,0.00
1/9/2024 8:55,70.00,65.10,5,0.00
1/9/2024 9:00,68.30,63.60,5,0.00
1/9/2024 9:05,67.70,63.20,5,0.00
1/9/2024 9:10,67.00,62.60,5,0.00
1/9/2024 9:15,66.10,61.60,5,0.00
1/9/2024 9:20,64.90,60.70,5,0.00
1/9/2024 9:25,64.20,60.20,5,0.00
1/9/2024 9:30,66.70,62.30,5,0.00
1/9/2024 9:35,66.60,62.30,5,0.00
1/9/2024 9:40,67.00,62.50,5,0.00
1/9/2024 9:45,66.70,62.30,5,0.00
1/9/2024 9:50,67.40,62.80,5,0.00
1/9/2024 9:55,67.50,63.10,5,0.00
1/9/2024 10:00,68.80,64.00,5,0.00
1/9/2024 10:05,68.70,63.90,5,0.00
1/9/2024 10:10,68.10,63.50,5,0.00
1/9/2024 10:15,66.60,62.20,5,0.00
1/9/2024 10:20,68.00,63.40,5,0.00
1/9/2024 10:25,68.10,63.30,5,0.00
1/9/2024 10:30,66.30,62.00,5,0.00
1/9/2024 10:35,66.90,62.40,5,0.00
1/9/2024 10:40,65.70,61.50,5,0.00
1/9/2024 10:45,65.90,61.60,5,0.00
1/9/2024 10:50,64.80,60.70,5,0.00
1/9/2024 10:55,64.20,60.40,5,0.00
1/9/2024 11:00,63.20,59.20,5,0.00
1/9/2024 11:05,64.80,60.70,5,0.00
1/9/2024 11:10,63.40,59.50,5,0.00
1/9/2024 11:15,64.50,60.40,5,0.00
1/9/2024 11:20,63.50,59.50,5,0.00
1/9/2024 11:25,64.10,60.10,5,0.00
1/9/2024 11:30,64.20,60.20,5,0.00
1/9/2024 11:35,62.00,58.30,5,0.00
1/9/2024 11:40,64.90,60.80,5,0.00
1/9/2024 11:45,65.70,61.50,5,0.00
1/9/2024 11:50,64.30,60.30,5,0.00
1/9/2024 11:55,64.20,60.20,5,0.00
1/9/2024 12:00,64.80,60.60,5,0.00
1/9/2024 12:05,67.30,62.80,5,0.00
1/9/2024 12:10,65.00,60.80,5,0.00
1/9/2024 12:15,66.20,61.80,5,0.00
1/9/2024 12:20,66.80,62.40,5,0.00
1/9/2024 12:25,66.00,61.60,5,0.00
1/9/2024 12:30,64.40,60.40,5,0.00
1/9/2024 12:35,67.10,62.80,5,0.00
1/9/2024 12:40,66.80,62.40,5,0.00
1/9/2024 12:45,64.30,60.30,5,0.00
1/9/2024 12:50,65.80,61.60,5,0.00
1/9/2024 12:55,64.50,60.50,5,0.00
1/9/2024 13:00,65.80,61.60,5,0.00
1/9/2024 13:05,64.80,60.80,5,0.00
1/9/2024 13:10,64.80,60.80,5,0.00
1/9/2024 13:15,63.60,60.00,5,0.00
1/9/2024 13:20,65.10,60.90,5,0.00
1/9/2024 13:25,66.30,62.10,5,0.00
1/9/2024 13:30,66.30,62.10,5,0.00
1/9/2024 13:35,65.30,61.20,5,0.00
1/9/2024 13:40,64.20,60.40,5,0.00
1/9/2024 13:45,64.20,60.30,5,0.00
1/9/2024 13:50,63.80,60.10,5,0.00
1/9/2024 13:55,63.40,59.80,5,0.00
1/9/2024 14:00,64.50,60.40,5,0.00
1/9/2024 14:05,63.40,59.40,5,0.00
1/9/2024 14:10,64.50,60.60,5,0.00
1/9/2024 14:15,66.70,62.50,5,0.00
1/9/2024 14:20,67.70,63.30,5,0.00
1/9/2024 14:25,68.50,63.90,5,0.00
1/9/2024 14:30,67.60,63.30,5,0.00
1/9/2024 14:35,68.50,64.00,5,0.00
1/9/2024 14:40,67.10,62.80,5,0.00
1/9/2024 14:45,65.90,61.90,5,0.00
1/9/2024 14:50,63.80,60.00,5,0.00
1/9/2024 14:55,62.50,58.90,5,0.00
1/9/2024 15:00,63.30,59.60,5,0.00
1/9/2024 15:05,62.90,59.30,5,0.00
1/9/2024 15:10,60.10,56.90,5,0.00
1/9/2024 15:15,51.60,49.70,5,0.00
1/9/2024 15:20,47.80,46.20,5,0.00
1/9/2024 15:25,42.60,42.50,5,0.00
1/9/2024 15:30,39.20,39.80,5,0.00
1/9/2024 15:35,36.10,36.60,5,0.00
1/9/2024 15:40,30.80,32.30,5,0.00
1/9/2024 15:45,30.70,32.40,5,0.00
1/9/2024 15:50,26.60,28.80,5,0.00
1/9/2024 15:55,23.60,26.30,5,0.00
1/9/2024 16:00,26.10,28.40,5,0.00
1/9/2024 16:05,25.20,27.60,5,0.00
1/9/2024 16:10,18.90,22.70,5,0.00
1/9/2024 16:15,17.30,21.30,5,0.00
1/9/2024 16:20,16.10,20.50,5,0.00
1/9/2024 16:25,16.00,19.90,5,0.00
1/9/2024 16:30,11.30,16.80,5,0.00
1/9/2024 16:35,12.60,18.10,5,0.00
1/9/2024 16:40,20.40,23.50,5,0.00
1/9/2024 16:45,20.50,23.30,5,0.00
1/9/2024 16:50,16.20,20.50,5,0.00
1/9/2024 16:55,14.40,19.30,5,0.00
1/9/2024 17:00,17.30,21.10,5,0.00
1/9/2024 17:05,16.20,20.40,5,0.00
1/9/2024 17:10,18.80,22.60,5,0.00
1/9/2024 17:15,17.80,21.40,5,0.00
1/9/2024 17:20,15.00,19.10,5,0.00
1/9/2024 17:25,14.00,18.80,5,0.00
1/9/2024 17:30,17.40,21.70,5,0.00
1/9/2024 17:35,18.70,21.90,5,0.00
1/9/2024 17:40,18.30,21.50,5,0.00
1/9/2024 17:45,16.80,20.50,5,0.00
1/9/2024 17:50,13.70,18.70,5,0.00
1/9/2024 17:55,12.50,18.10,5,0.00
1/9/2024 18:00,14.70,19.50,5,0.00
1/9/2024 18:05,20.70,23.60,5,0.00
1/9/2024 18:10,26.00,28.20,5,0.00
1/9/2024 18:15,25.80,28.80,5,0.00
1/9/2024 18:20,27.40,29.60,5,0.00
1/9/2024 18:25,22.60,26.00,5,0.00
1/9/2024 18:30,26.60,28.60,5,0.00
1/9/2024 18:35,24.50,27.60,5,0.00
1/9/2024 18:40,29.80,31.70,5,0.00
1/9/2024 18:45,35.50,36.70,5,0.00
1/9/2024 18:50,44.10,42.70,5,0.00
1/9/2024 18:55,50.60,48.20,5,0.00
1/9/2024 19:00,60.50,56.70,5,0.00
1/9/2024 19:05,65.80,61.30,5,0.00
1/9/2024 19:10,68.70,64.00,5,0.00
1/9/2024 19:15,68.90,64.20,5,0.00
1/9/2024 19:20,68.20,63.60,5,0.00
1/9/2024 19:25,69.30,64.50,5,0.00
1/9/2024 19:30,68.80,64.10,5,0.00
1/9/2024 19:35,68.80,64.20,5,0.00
1/9/2024 19:40,70.00,65.10,5,0.00
1/9/2024 19:45,70.40,65.40,5,0.00
1/9/2024 19:50,72.20,67.00,5,0.00
1/9/2024 19:55,70.90,65.90,5,0.00
1/9/2024 20:00,71.50,66.40,5,0.00
1/9/2024 20:05,71.80,66.60,5,0.00
1/9/2024 20:10,71.00,66.00,5,0.00
1/9/2024 20:15,71.60,66.50,5,0.00
1/9/2024 20:20,71.50,66.40,5,0.00
1/9/2024 20:25,71.00,66.00,5,0.00
1/9/2024 20:30,72.10,66.90,5,0.00
1/9/2024 20:35,72.40,67.10,5,0.00
1/9/2024 20:40,71.70,66.50,5,0.00
1/9/2024 20:45,71.90,66.70,5,0.00
1/9/2024 20:50,72.00,66.80,5,0.00
1/9/2024 20:55,71.80,66.60,5,0.00
1/9/2024 21:00,72.60,67.30,5,0.00
1/9/2024 21:05,74.00,68.40,5,0.00
1/9/2024 21:10,74.00,68.40,5,0.00
1/9/2024 21:15,73.50,68.00,5,0.00
1/9/2024 21:20,72.10,66.90,5,0.00
1/9/2024 21:25,73.50,68.10,5,0.00
1/9/2024 21:30,72.00,66.80,5,0.00
1/9/2024 21:35,71.10,66.00,5,0.00
1/9/2024 21:40,69.00,64.20,5,0.00
1/9/2024 21:45,72.10,66.90,5,0.00
1/9/2024 21:50,74.00,68.50,5,0.00
1/9/2024 21:55,73.40,67.90,5,0.00
1/9/2024 22:00,71.90,66.70,5,0.00
1/9/2024 22:05,68.00,63.40,5,0.00
1/9/2024 22:10,68.70,64.10,5,0.00
1/9/2024 22:15,68.90,64.10,5,0.00
